_addr_key,state,city,country,address_raw,permits_count,first_seen_applied_date,last_seen_applied_date,record_ids_sample,statuses_sample,latest_record_id,latest_status,latest_permit_type,latest_description,latest_valuation_usd,latest_contractor,latest_owner,capacity_mw,source,source_url,covered
oh||||news,OH,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMiugFBVV95cUxQZDNnZk1ucThxZmd1VU8zVzVvQS0tTjItWExqVWlsUGNnbmF6WHcwZTNYWGlPLWc1c3NxcjBLMEFtR2Rvd2wtQTF2Y0dhbDZ4aW91WVFoWndXZWY5X0VkNG5yLTF5cmJ1MklKMjY5QXRLRERzOVlMN2VDamFtTlVuNl82VHU5VW5JNlBuM01RZEdhTEJnU3hGQmZNV3RrX2tfelM4U0hLVlpkYlVBWjNmZzZHVWl4VG9XN3c?oc=5,approved,4119e3ea0d93841b,approved,News Discovery,"AEP Ohio wins approval for on-site power units at AWS, Cologix data centers - Data Center Dynamics",TBD,TBD,"AWS, Cologix",,news,https://news.google.com/rss/articles/CBMiugFBVV95cUxQZDNnZk1ucThxZmd1VU8zVzVvQS0tTjItWExqVWlsUGNnbmF6WHcwZTNYWGlPLWc1c3NxcjBLMEFtR2Rvd2wtQTF2Y0dhbDZ4aW91WVFoWndXZWY5X0VkNG5yLTF5cmJ1MklKMjY5QXRLRERzOVlMN2VDamFtTlVuNl82VHU5VW5JNlBuM01RZEdhTEJnU3hGQmZNV3RrX2tfelM4U0hLVlpkYlVBWjNmZzZHVWl4VG9XN3c?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMirwFBVV95cUxQOUF2VUFVSGFucjFLS29BNWVSTy1Cb2R4ZDMtRVYzb096dnB1T3FuLUtzbmRIVVQ1d1daSTZxZWJpY0RDbmVwUVhOX25oQ0dKbHhSMW01MlozVTRfRF83NVAyLWpkaVoyNnNPRkFiNDBqSXpjck9Lb3FKME9oZ2F2S29BU2p1TnNMdWhPcmVjRXhvdklMeW1oTDZ0MktOa1dhbnlyRGlvWHlsOHBVRm9B?oc=5,unknown,d573bb2884af6ea8,unknown,News Discovery,GE Vernova signs deal to support Amazon's data center expansion - Reuters,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxQOUF2VUFVSGFucjFLS29BNWVSTy1Cb2R4ZDMtRVYzb096dnB1T3FuLUtzbmRIVVQ1d1daSTZxZWJpY0RDbmVwUVhOX25oQ0dKbHhSMW01MlozVTRfRF83NVAyLWpkaVoyNnNPRkFiNDBqSXpjck9Lb3FKME9oZ2F2S29BU2p1TnNMdWhPcmVjRXhvdklMeW1oTDZ0MktOa1dhbnlyRGlvWHlsOHBVRm9B?oc=5,FALSE
||montgomery||news,TBD,Montgomery,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOMEdTWlM4ZXY1U29KNDF0aE9MWmNKMUxQR2pIZXZuNFM0aFBDcUJRZzd0ak5HeDN0NFlWQXBiVmVFeTZTQlFVY0laN3hTR3ViakNBdWRfdmdnc1VEcTBFSXozVUFCR3dyRE9vV1kxRHNiLXVmUnpZOTZHY1JwaERnbGx1Q2E0S09s?oc=5,unknown,ac6ef12605f1669b,unknown,News Discovery,Meta data center in Montgomery gets expansion - WSFA 9.0 MW,TBD,TBD,Meta,9,news,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOMEdTWlM4ZXY1U29KNDF0aE9MWmNKMUxQR2pIZXZuNFM0aFBDcUJRZzd0ak5HeDN0NFlWQXBiVmVFeTZTQlFVY0laN3hTR3ViakNBdWRfdmdnc1VEcTBFSXozVUFCR3dyRE9vV1kxRHNiLXVmUnpZOTZHY1JwaERnbGx1Q2E0S09s?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMivwFBVV95cUxPYnRvc0laNXhjMXZpV09maFNRN0NNLTcxT3V4ZGp1ZXNLTkdYeXhtUFM1YUQ3N2Y1WDNCaXg5eEthT2JOYjlXcWhiZWs0MUZGTjE4QkV2TVF2WDZ6OXJPUEh1TktXNkZRQWNYRnU3SDIwMW5BaUtGcE1rb09RU3hqQV95TU1NWTJJSjF4QWFUMktFU2M4RW9RT0JQSlFZYmp0Y0hMVzdjMGM2OEpYcF9GeDdGV1BfeUpabm80bnlocw?oc=5,unknown,99f7e92a90e00827,unknown,News Discovery,"Meta taps PIMCO, Blue Owl for $29 billion data center expansion project, source says - Reuters",TBD,TBD,Meta,,news,https://news.google.com/rss/articles/CBMivwFBVV95cUxPYnRvc0laNXhjMXZpV09maFNRN0NNLTcxT3V4ZGp1ZXNLTkdYeXhtUFM1YUQ3N2Y1WDNCaXg5eEthT2JOYjlXcWhiZWs0MUZGTjE4QkV2TVF2WDZ6OXJPUEh1TktXNkZRQWNYRnU3SDIwMW5BaUtGcE1rb09RU3hqQV95TU1NWTJJSjF4QWFUMktFU2M4RW9RT0JQSlFZYmp0Y0hMVzdjMGM2OEpYcF9GeDdGV1BfeUpabm80bnlocw?oc=5,FALSE
||franklin township||news,TBD,Franklin Township,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMi3gFBVV95cUxORmYwNXcxVWs4M0V6OG1IbDZhQUM2cDBCbkFUR29zbHN6TXBFNWMyeWlERHlyUUluYkhVVm9XZHU1U0RJd2ZENTlIcXNWV0FKSjFGRmxzS1Uya2w3c1FlUEdCcjBYZE1KLWQzSWVwR09TbWxZN3dSa2hETk14RUQtelVTQ2lPNEF4cEE2V2lqRExQYnVTRVUyd3o0WjVJMHQyby1SbE05dWJOUzJLc1ZRU0IxakphZ0RHcGVJZTJxZm9yN3Q2VGg0Y3hvU280WnAtcTlydWZVdktkeHVoZ0E?oc=5,approved,7a2c20800fcae6bc,approved,News Discovery,"Google withdraws rezoning proposal for 468-acre data center project in Franklin Township, Indianapolis - Data Center Dynamics",TBD,TBD,Google,,news,https://news.google.com/rss/articles/CBMi3gFBVV95cUxORmYwNXcxVWs4M0V6OG1IbDZhQUM2cDBCbkFUR29zbHN6TXBFNWMyeWlERHlyUUluYkhVVm9XZHU1U0RJd2ZENTlIcXNWV0FKSjFGRmxzS1Uya2w3c1FlUEdCcjBYZE1KLWQzSWVwR09TbWxZN3dSa2hETk14RUQtelVTQ2lPNEF4cEE2V2lqRExQYnVTRVUyd3o0WjVJMHQyby1SbE05dWJOUzJLc1ZRU0IxakphZ0RHcGVJZTJxZm9yN3Q2VGg0Y3hvU280WnAtcTlydWZVdktkeHVoZ0E?oc=5,FALSE
in||franklin township||news,IN,Franklin Township,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMitwFBVV95cUxQbGl0TkczakFHVEVGQ1RKSjBfUTlpdzRCLXB1SnNSLUVYOGY2QTdrVC1oeWVIVVRlSjNvdEpWZ2Z1UXRocVVzLXFVVVNMLWxBT3JsTzNOSWdXazIzWkY1MEdXWlJ1OGh3cDdGRnpndWw4NTJiR0RGODlnRXdxS2dyY2o1S050UEo5eGFNZFNzcjZaTXFadUNrejFRSk1PU1NKV0RpSktTeU1hU1BxY0hoN1VKSHYtY2s?oc=5,approved,3fe08a078c89cbcf,approved,News Discovery,"Google gets approval for data center campus in Franklin Township, Indiana - Data Center Dynamics",TBD,TBD,Google,,news,https://news.google.com/rss/articles/CBMitwFBVV95cUxQbGl0TkczakFHVEVGQ1RKSjBfUTlpdzRCLXB1SnNSLUVYOGY2QTdrVC1oeWVIVVRlSjNvdEpWZ2Z1UXRocVVzLXFVVVNMLWxBT3JsTzNOSWdXazIzWkY1MEdXWlJ1OGh3cDdGRnpndWw4NTJiR0RGODlnRXdxS2dyY2o1S050UEo5eGFNZFNzcjZaTXFadUNrejFRSk1PU1NKV0RpSktTeU1hU1BxY0hoN1VKSHYtY2s?oc=5,FALSE
||||news,TBD,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNSjV6TWdUclRyNFZQQXpIMTZ5OWdLaVdELTRtT04tclBYMjN3elc1eERud3lVTjc4WjFoVTZrbjBTQnFSc0dXczhMekFFai1CTEJweXVjRzVOUnFERUQ4bnhJRXMxVEFjMnRXcEFaVk5jY2xzWEZDcnU4b1NTVnMyQllrREw2cDNoT1VCVlQ2MVRxaWxUMVhKY3VDX296allWVVlkNGpDNzViYkJGNDBic3pzcENWS2xRRUx3b1VWZjk1ZE5iRmRFNk55NUxKcDV6TERlOA?oc=5,approved,6f9dc9e413592e4d,approved,News Discovery,Microsoft data center proposal continues to divide Caledonia residents as rezoning plans move forward - TMJ4 News,TBD,TBD,Microsoft,,news,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNSjV6TWdUclRyNFZQQXpIMTZ5OWdLaVdELTRtT04tclBYMjN3elc1eERud3lVTjc4WjFoVTZrbjBTQnFSc0dXczhMekFFai1CTEJweXVjRzVOUnFERUQ4bnhJRXMxVEFjMnRXcEFaVk5jY2xzWEZDcnU4b1NTVnMyQllrREw2cDNoT1VCVlQ2MVRxaWxUMVhKY3VDX296allWVVlkNGpDNzViYkJGNDBic3pzcENWS2xRRUx3b1VWZjk1ZE5iRmRFNk55NUxKcDV6TERlOA?oc=5,FALSE
||caledonia||news,TBD,Caledonia,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMiggFBVV95cUxOQzI4ZTJRZG85LVliWjNoNVl5YldQc2VBX1NnaFktbjVrY01tYlpVekVlMkJnamNEUWVJZ3UxVnZGM3N3YTlhakg5UjRHSmFHWGdtVzVZUFpQUFFCSWdFNGNTbHVBY0hHQzNnZ0RDZl9YdE5FXy1WREVTS1YxOGQycHZR0gGKAUFVX3lxTE1QQnltUFl2N1pTU1JmRDYwS1NybWI3bFBOVGRDcDgwb055cnFoaG1IcW50dXpNclhKZjRtQjZjeC16SmZDWHk2ZU5NQVRlV1lpNE00NHdJWVl6RlNRZUY4cnhuN25kcEt0c2lKdVNLYkFGZ0NHSDdPbFJGTE54U0RFZDJ4emhOOHQzdw?oc=5,approved,3eec42a32481ffb5,approved,News Discovery,Microsoft's Caledonia data center gets initial approval - BizTimes,TBD,TBD,Microsoft,,news,https://news.google.com/rss/articles/CBMiggFBVV95cUxOQzI4ZTJRZG85LVliWjNoNVl5YldQc2VBX1NnaFktbjVrY01tYlpVekVlMkJnamNEUWVJZ3UxVnZGM3N3YTlhakg5UjRHSmFHWGdtVzVZUFpQUFFCSWdFNGNTbHVBY0hHQzNnZ0RDZl9YdE5FXy1WREVTS1YxOGQycHZR0gGKAUFVX3lxTE1QQnltUFl2N1pTU1JmRDYwS1NybWI3bFBOVGRDcDgwb055cnFoaG1IcW50dXpNclhKZjRtQjZjeC16SmZDWHk2ZU5NQVRlV1lpNE00NHdJWVl6RlNRZUY4cnhuN25kcEt0c2lKdVNLYkFGZ0NHSDdPbFJGTE54U0RFZDJ4emhOOHQzdw?oc=5,FALSE
||caledonia||news,TBD,Caledonia,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMipgFBVV95cUxQVTJRRGJDRVhmNnYxU3M2aUQ2N3puTTF5UnJWSlNtS04wZzN3RFFVUDd2Z2gyUG1Pb0xETzV2X3NCdFpTaG1uaFAycmNjOHJ0WFhBajJyYWlmRjZ2V0prX0swcmtCLTI1ZHE5SDVqZDlONDc0eld1TU1tUVF6NWNHN2lNT2thV3RLMzkyUW96OEVUbTdVeFFtMmNIaDJOQS1VSW53Zkdn?oc=5,proposed,ec495946513543b5,proposed,News Discovery,EXCLUSIVE: Microsoft behind newly proposed Caledonia data center - TMJ4 News,TBD,TBD,Microsoft,,news,https://news.google.com/rss/articles/CBMipgFBVV95cUxQVTJRRGJDRVhmNnYxU3M2aUQ2N3puTTF5UnJWSlNtS04wZzN3RFFVUDd2Z2gyUG1Pb0xETzV2X3NCdFpTaG1uaFAycmNjOHJ0WFhBajJyYWlmRjZ2V0prX0swcmtCLTI1ZHE5SDVqZDlONDc0eld1TU1tUVF6NWNHN2lNT2thV3RLMzkyUW96OEVUbTdVeFFtMmNIaDJOQS1VSW53Zkdn?oc=5,FALSE
||racine county||news,TBD,Racine County,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMikwJBVV95cUxNQkVMZksxMndsWXZmSDZCVlhPVFVxX2VoRnpWSVVla1NjNDU4MjNCTndZM0pLNnV6eEc4VHU1dHU3X2ZCMUVQdE5rdjVLQnpDUDVsVTdXYVAtSkJFVDNOX0JxZkNINUhxNk92Qk1Dckp4bkUzSF9RR2ZPcDFxM0FEcUZyb2pKaGl4WU0xUWkzM0dEVlVENzJtWDhWTTVORDhGWFBXUEJVQWU3NVlQUzBDN1cwSTY5YkdMMUQycVNPeU9DeEVRSnFoREc5NGMwNE0ycHJFMTBlVU1HRmp0Vld5bmJDT2wtLThmRHc4VTNSS1J3UFEtUWppNHBaZ2VyVXdodlN3Z19jdkIycHhObGFydlY1VdIBmwJBVV95cUxQcjYwMzlBN1B0MUxtX0Z6QzJQN05ZWktiT1VpTkZWcWxWS3U1V3ctaW5yX1haUHJQblJmQm5OTW5EOG4xV2NTNlNTd3pBWWlVT0NlaXozVm5KWFhnNll4M1hIdEM0V0RJTDVrV0RUeFpEX3dMZHR5OUw4dlpHT01ObWxQS3kwenpxYUJmTTZEa0FUVkx3YXhqYTVwQzJkd21HX05abnh6a0xmZzBybUxVeEZsYjNPdTVvN0xkbkNqbTA5NVBSQ19vd0JCdEh0QWhrZkE3bWR1OU9EUUZNYXpnY3ptVUNDZDI2aGEyakhzdUZVMVhWN3ZZZVZFaEJyZUQ0a1BfczJ6cE5TSFg0Uk9QYUdmRzlaR01kZE13?oc=5,construction,7014aa37577ad00d,construction,News Discovery,BizTimes editor talks on Channel 12 about Microsoft increasing its data center plans in Racine County and why construction was halted on a downtown apartment tower - BizTimes,TBD,TBD,Microsoft,,news,https://news.google.com/rss/articles/CBMikwJBVV95cUxNQkVMZksxMndsWXZmSDZCVlhPVFVxX2VoRnpWSVVla1NjNDU4MjNCTndZM0pLNnV6eEc4VHU1dHU3X2ZCMUVQdE5rdjVLQnpDUDVsVTdXYVAtSkJFVDNOX0JxZkNINUhxNk92Qk1Dckp4bkUzSF9RR2ZPcDFxM0FEcUZyb2pKaGl4WU0xUWkzM0dEVlVENzJtWDhWTTVORDhGWFBXUEJVQWU3NVlQUzBDN1cwSTY5YkdMMUQycVNPeU9DeEVRSnFoREc5NGMwNE0ycHJFMTBlVU1HRmp0Vld5bmJDT2wtLThmRHc4VTNSS1J3UFEtUWppNHBaZ2VyVXdodlN3Z19jdkIycHhObGFydlY1VdIBmwJBVV95cUxQcjYwMzlBN1B0MUxtX0Z6QzJQN05ZWktiT1VpTkZWcWxWS3U1V3ctaW5yX1haUHJQblJmQm5OTW5EOG4xV2NTNlNTd3pBWWlVT0NlaXozVm5KWFhnNll4M1hIdEM0V0RJTDVrV0RUeFpEX3dMZHR5OUw4dlpHT01ObWxQS3kwenpxYUJmTTZEa0FUVkx3YXhqYTVwQzJkd21HX05abnh6a0xmZzBybUxVeEZsYjNPdTVvN0xkbkNqbTA5NVBSQ19vd0JCdEh0QWhrZkE3bWR1OU9EUUZNYXpnY3ptVUNDZDI2aGEyakhzdUZVMVhWN3ZZZVZFaEJyZUQ0a1BfczJ6cE5TSFg0Uk9QYUdmRzlaR01kZE13?oc=5,FALSE
wy||cheyenne||news,WY,Cheyenne,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMirgFBVV95cUxQcURBNTBvVmplVmU4RURLS2ZiTmtCaV8tTmdUdFRJV2FYMFUzV0EwTEpxdmFaT2hSX2xNUkhnbnRzQmZtYWE3QlM5c0NBaGFqZGx1U2FzM3p0aW42REQ2THJ3MWpRaE5UMmpFUkY1UWhGS0M1OVA0ZUhubFBtUG8yazNfQ3lOaU9LOEhfRl90ZFo4aWU1UG5wblBWTzV5YVpqRjZkUkVrNXlNOWpiYkE?oc=5,construction,738ba2978057f217,construction,News Discovery,"Microsoft breaks ground on data center campus in Cheyenne, Wyoming - Data Center Dynamics 3.0 MW",TBD,TBD,Microsoft,3,news,https://news.google.com/rss/articles/CBMirgFBVV95cUxQcURBNTBvVmplVmU4RURLS2ZiTmtCaV8tTmdUdFRJV2FYMFUzV0EwTEpxdmFaT2hSX2xNUkhnbnRzQmZtYWE3QlM5c0NBaGFqZGx1U2FzM3p0aW42REQ2THJ3MWpRaE5UMmpFUkY1UWhGS0M1OVA0ZUhubFBtUG8yazNfQ3lOaU9LOEhfRl90ZFo4aWU1UG5wblBWTzV5YVpqRjZkUkVrNXlNOWpiYkE?oc=5,FALSE
wi||||news,WI,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMirAFBVV95cUxNamxYTHAxLS1ZdVh0ampFZEZGcWFaYTRQZzBqVlJpSGMwaWFYbkpwQnhSTVlaTHU0VFdtajJqZ3NiVHFOLVhaeVR2RVc1VzJpdFduclF3TjBrUFFwV0R4dUVlSDUxcHNSNzFoV0t1dEdpazlNaWpRM2Vwdm5uRjF1dWFMSXFoMXF6QXY5TktUdW1wMUNnTDVjaWw5RHFUb0Z2RlJSSVlUY2loeFZW?oc=5,unknown,9204dd2d437d150a,unknown,News Discovery,"Microsoft announces data center expansion, Wisconsin governor’s race - WPR",TBD,TBD,Microsoft,,news,https://news.google.com/rss/articles/CBMirAFBVV95cUxNamxYTHAxLS1ZdVh0ampFZEZGcWFaYTRQZzBqVlJpSGMwaWFYbkpwQnhSTVlaTHU0VFdtajJqZ3NiVHFOLVhaeVR2RVc1VzJpdFduclF3TjBrUFFwV0R4dUVlSDUxcHNSNzFoV0t1dEdpazlNaWpRM2Vwdm5uRjF1dWFMSXFoMXF6QXY5TktUdW1wMUNnTDVjaWw5RHFUb0Z2RlJSSVlUY2loeFZW?oc=5,FALSE
il||||news,IL,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMirwFBVV95cUxQWW5aVDNzQUpmNzBtVWVuY2d6ZHhZdkQ3MXpUOEZvTy0wRjFOaEFDS2xRS2J2d3NIQUM5N1ZRWDZONFZ0SUJwQlJFdGFibmNZZ2xGbndFOWJwQUYzMlZUUkZhOE92WkxVd1VqNWdIaW15ZmFnRmVYcGJVM0liTDllcTFYOVJfOTFsclJJWTA5SDRveFRKaWJBWXFBaFNqcDhjcUFfYnVfWGRRZVJGc0hJ?oc=5,unknown,c2d6e652a62a7a87,unknown,News Discovery,Digital Realty signs 13.4MW community solar supply deal in Illinois - Data Center Dynamics 13.4 MW,TBD,TBD,Digital Realty,13.4,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxQWW5aVDNzQUpmNzBtVWVuY2d6ZHhZdkQ3MXpUOEZvTy0wRjFOaEFDS2xRS2J2d3NIQUM5N1ZRWDZONFZ0SUJwQlJFdGFibmNZZ2xGbndFOWJwQUYzMlZUUkZhOE92WkxVd1VqNWdIaW15ZmFnRmVYcGJVM0liTDllcTFYOVJfOTFsclJJWTA5SDRveFRKaWJBWXFBaFNqcDhjcUFfYnVfWGRRZVJGc0hJ?oc=5,FALSE
ga||||news,GA,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMivwFBVV95cUxPS0VuOXgtc1RiRzZadkg0Y0tlTmFKLUI2VGRXQm05a1RHYUtQbWFwV2diSldldGVIbnFsdjM1UkRQQmdiOHNEZFg3aWJWNGNIZGlZZEp5N0MyYmFpLWkySjdFbnhMRmFFLThyQ1QyZzZBalVLYjBPYzBYMWdGZnlPbjZORUxwRWRILW9LMGZuSDRtcTFReHpFYWtvRFo1amxTbXdSQWdRS21BMFJEYl84MDJ6ZUhtRkZhRlhyQkJVdw?oc=5,construction,533562b00e1c3584,construction,News Discovery,Construction worker passes away after electrocution at QTS Georgia data center - Data Center Dynamics,TBD,TBD,QTS,,news,https://news.google.com/rss/articles/CBMivwFBVV95cUxPS0VuOXgtc1RiRzZadkg0Y0tlTmFKLUI2VGRXQm05a1RHYUtQbWFwV2diSldldGVIbnFsdjM1UkRQQmdiOHNEZFg3aWJWNGNIZGlZZEp5N0MyYmFpLWkySjdFbnhMRmFFLThyQ1QyZzZBalVLYjBPYzBYMWdGZnlPbjZORUxwRWRILW9LMGZuSDRtcTFReHpFYWtvRFo1amxTbXdSQWdRS21BMFJEYl84MDJ6ZUhtRkZhRlhyQkJVdw?oc=5,FALSE
il||||news,IL,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMikAFBVV95cUxOWHZrN0NiSXpWaDR5Z1lzVHg5a2xtQjNnckNCQzJVdGVpRlc5RDVrd1NqWF9RZDdsRFVnSFM3cGFaWnNKeV9nUUtKS01zVkNCc2RVZ2J2UWxoU0RYT0lpdE5ucVNQekZCQWpOMnc2QUJ4Sllvcy1RQmk0UUlUS05XSEpKZ1p3VHhQM2Z1TzkxckU?oc=5,unknown,c7bacec3429aa1bf,unknown,News Discovery,CyrusOne tops out 18MW Illinois data center - Data Center Dynamics 18.0 MW,TBD,TBD,CyrusOne,18,news,https://news.google.com/rss/articles/CBMikAFBVV95cUxOWHZrN0NiSXpWaDR5Z1lzVHg5a2xtQjNnckNCQzJVdGVpRlc5RDVrd1NqWF9RZDdsRFVnSFM3cGFaWnNKeV9nUUtKS01zVkNCc2RVZ2J2UWxoU0RYT0lpdE5ucVNQekZCQWpOMnc2QUJ4Sllvcy1RQmk0UUlUS05XSEpKZ1p3VHhQM2Z1TzkxckU?oc=5,FALSE
||aurora||news,TBD,Aurora,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMirwFBVV95cUxNWFlmRGFmT2NvdXZEeGlFc3JtSGxjVGN0NlI4MTZSZXJBR1hGeWNfZ1JwNndzbnBPZlJJaDgzeW5IUUZlRnV2SmRHa2ZlQ0NZUWhKTW44S0VmS19CQnhkUFpFZGFMcWdCUkhsQnhlUTdfSklJaDJKZFU5djlmbHBWVWFnV0VYbllVdUc4Y1Y1T3dMZXlmMFBPdEI2OUZ1V20yNG9VZHBMS0gxc3ZXZG9R?oc=5,unknown,ef936fe484f4a62e,unknown,News Discovery,CyrusOne warns residents near Aurora data center of upcoming generator use - Chicago Tribune,TBD,TBD,CyrusOne,,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxNWFlmRGFmT2NvdXZEeGlFc3JtSGxjVGN0NlI4MTZSZXJBR1hGeWNfZ1JwNndzbnBPZlJJaDgzeW5IUUZlRnV2SmRHa2ZlQ0NZUWhKTW44S0VmS19CQnhkUFpFZGFMcWdCUkhsQnhlUTdfSklJaDJKZFU5djlmbHBWVWFnV0VYbllVdUc4Y1Y1T3dMZXlmMFBPdEI2OUZ1V20yNG9VZHBMS0gxc3ZXZG9R?oc=5,FALSE
il||yorkville||news,IL,Yorkville,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMivgFBVV95cUxOa3NxaXlQbkJLWTRqbkxxV0ZTU2lsMzJPM1hpVzR2OEVicjF2Z2N2TS1HcnBBYk5kMW40d21nbHVTSk5WQWF6V3B1UmRwcllsRndtM2RGUWlicUdRb0Vqbm52bTRmOVFzWmRocTUza2szcS02MERuUGY1RmI2NmREQ2ZodDh1Rm1sMlVlYkt0MldtaUhEWWwzaUpaTVB5Y0lMUXNrS2M5dzdDZ2VRRDBnZlNBZnZqMHhna2lIc1d3?oc=5,proposed,b809179b2d7d6148,proposed,News Discovery,"Two data center campuses totaling 38 buildings proposed in Yorkville, Illinois - Data Center Dynamics",TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMivgFBVV95cUxOa3NxaXlQbkJLWTRqbkxxV0ZTU2lsMzJPM1hpVzR2OEVicjF2Z2N2TS1HcnBBYk5kMW40d21nbHVTSk5WQWF6V3B1UmRwcllsRndtM2RGUWlicUdRb0Vqbm52bTRmOVFzWmRocTUza2szcS02MERuUGY1RmI2NmREQ2ZodDh1Rm1sMlVlYkt0MldtaUhEWWwzaUpaTVB5Y0lMUXNrS2M5dzdDZ2VRRDBnZlNBZnZqMHhna2lIc1d3?oc=5,FALSE
||denver||news,TBD,Denver,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMi-wFBVV95cUxQWno2M0Q4TDdFRzlqWHpkNlFZUkhPT0p6cks3TzdNRG1UUm52XzA4TjE5NV9iNEtEVVJCZUs2WlBqM2RvaG9IRDFOWEtPc1l5R21YdHJlSGJ3SjBKSjF3eG1hMUdoUEVMcVRJWDcxaVhUbVVCSmx1NDVhRzNib1M5WDFyYngtSU96ZlZRdTF3Z1pNeUNrNFE2dlpZMGpIemcwRWRlOGE5dmtBWWxIVVVpVnFoTHItU3hBSWdTdkJ3Tll1MGZfVjROeXJ3TEtyVzlGVkNvd0p3NHVOUWVDUzBnQmFFNWw2NFRHTUJWYjlhX2JzRW4zY0hmS19PUQ?oc=5,unknown,1d8ee811b26401cc,unknown,News Discovery,CoreSite's Denver Power Play: Acquisition of Historic Carrier Hotel Supercharges Interconnection Capabilities - Data Center Frontier,TBD,TBD,CoreSite,,news,https://news.google.com/rss/articles/CBMi-wFBVV95cUxQWno2M0Q4TDdFRzlqWHpkNlFZUkhPT0p6cks3TzdNRG1UUm52XzA4TjE5NV9iNEtEVVJCZUs2WlBqM2RvaG9IRDFOWEtPc1l5R21YdHJlSGJ3SjBKSjF3eG1hMUdoUEVMcVRJWDcxaVhUbVVCSmx1NDVhRzNib1M5WDFyYngtSU96ZlZRdTF3Z1pNeUNrNFE2dlpZMGpIemcwRWRlOGE5dmtBWWxIVVVpVnFoTHItU3hBSWdTdkJ3Tll1MGZfVjROeXJ3TEtyVzlGVkNvd0p3NHVOUWVDUzBnQmFFNWw2NFRHTUJWYjlhX2JzRW4zY0hmS19PUQ?oc=5,FALSE
nj||||news,NJ,TBD,United States,TBD,0,11/18/2025,11/18/2025,https://news.google.com/rss/articles/CBMirwFBVV95cUxOUmRrY3NlQ1NsUGF2WVc4akJHMG5EaU12OUJTNmlkZmNrQXk3UktRLXdZQlNsWjlod1VNbWMxT1dHcnNWS2xKVk1uZlZ0NjdEbnNsM080S210ZGU4T2FWY05DT2ZOWFdlWXEtY3Nrc3djdk93UFBOLVpheVlyOG5lMzJxZ3dtRnNlaG55dUV0c1hCRmgyUDRXZ0JZSkR2czh2VTdZSDVYMk42N0c4dmx3?oc=5,unknown,2773497c12fa0bf6,unknown,News Discovery,InterServer selects 365 Data Centers for expansion into New Jersey - Data Center Dynamics,TBD,TBD,TBD,,news,https://news.google.com/rss/articles/CBMirwFBVV95cUxOUmRrY3NlQ1NsUGF2WVc4akJHMG5EaU12OUJTNmlkZmNrQXk3UktRLXdZQlNsWjlod1VNbWMxT1dHcnNWS2xKVk1uZlZ0NjdEbnNsM080S210ZGU4T2FWY05DT2ZOWFdlWXEtY3Nrc3djdk93UFBOLVpheVlyOG5lMzJxZ3dtRnNlaG55dUV0c1hCRmgyUDRXZ0JZSkR2czh2VTdZSDVYMk42N0c4dmx3?oc=5,FALSE
